x,y,c
3,1.2159319666967077,1
3,1.159794406703499,1
3,0.8320040921572578,1
3,1.2108503367136985,1
3,0.6309259594989608,1
3,0.9656413716555283,1
3,0.6804413880547908,1
3,0.6860539550808165,1
3,0.5997934721077339,1
3,0.42298802595810575,1
3,0.94706590268982,1
3,-0.011431750409095227,2
3,-0.03892175654121367,2
3,0.03970799730215066,2
3,0.029354404534489377,2
3,-0.0195379886353734,2
3,0.08575269442640034,2
3,0.0823820398757891,2
3,-0.050675615078652106,2
3,0.021515211605777344,2
3,0.019633990423624886,2
3,0.05699368465970139,2
3,0.07038132324767055,2
3,0.03692070569100326,2
3,-0.010033019417604198,2
3,-0.014475416644596242,2
3,-0.022722509627690277,2
3,0.11669605623236115,2
3,-0.03284639441437712,2
3,0.04560214527175265,2
3,-0.04566860386584773,2
3,0.15229969329022214,2
3,-0.01359163168870596,2
3,0.04467686812776757,2
3,0.1284357809400506,2
3,0.06784835997871194,2
3,0.17380915427569704,2
3,0.03693019913799493,2
3,0.11350862150041836,2
3,0.01822864570282774,2
3,-0.04487788432671182,2
3,0.1077322951686665,2
3,-0.01499023971699985,2
4,0.9621114851000554,0
4,0.8141842698237406,0
4,1.2418722702467748,0
4,0.9719955968620935,0
4,0.8727205474289665,0
4,0.4181970438376852,0
4,0.17709307487614512,0
4,1.0954953368958265,0
4,0.9136353685416408,0
4,0.9168086501735981,0
4,0.8567995470771252,0
4,0.8826036920160024,0
4,0.5810993679470378,0
4,0.9526083539869592,0
4,0.48256751117523267,0
4,0.9772625441455618,0
4,0.5239361710804431,0
4,0.7223042510757701,0
4,0.9474512393315981,0
4,0.980684529628274,0
4,0.721607935538982,0
4,1.283298463917001,0
4,1.2525269523951506,0
4,1.3499191764114589,0
4,0.938835574565893,0
4,0.6863313365532056,0
4,1.3029287738467084,0
4,1.3331984761978857,0
4,0.852112841388669,0
4,0.8240515672919531,0
4,1.4851896645686273,0
4,0.309785021747939,0
4,-1.143522152149208,1
4,0.5958786852465161,1
4,0.6811026229822352,1
4,0.02224996051637118,1
4,0.4103739218371413,1
4,0.9418593539134122,1
4,2.226928072136376,1
4,1.1655368606168688,1
4,-0.04466902709272991,1
4,0.6289419507406802,1
4,1.5158292661015467,1
4,0.1701556074431032,1
4,1.7468334204324503,1
4,1.769673286081838,1
4,2.5812972077897123,1
4,-0.07698589698421654,1
4,1.2767625043452537,1
4,-1.0399707443616608,1
4,0.5813827350863934,1
4,0.8616389821511315,1
4,0.4764459043604808,1
4,1.0863018650338097,1
4,0.3090294471996816,1
4,0.5331445614380881,1
4,1.2809309590933873,1
4,0.3329082095883976,1
4,0.6286901905350807,1
4,0.04362894257365346,1
4,0.7043456765025569,1
4,2.6352486539825,1
4,0.4468612959783066,1
4,1.495461160879347,1
4,-0.28557574699648663,2
4,-0.4150451753040945,2
4,-0.005993013667086197,2
4,-0.4740908824180389,2
4,-0.3551829050703719,2
4,-0.04838729223370139,2
4,-0.3859549553606396,2
4,-0.34780195053904817,2
4,-0.4104840018532283,2
4,0.7773368973115148,2
4,0.4686033815940177,2
4,0.8650661420521729,2
4,-1.2219018192540194,2
4,0.1301640817857356,2
4,0.21202484036915162,2
4,0.4585556012130272,2
4,-0.1467874186548549,2
4,1.1164986860125627,2
4,0.9474097373302042,2
4,-0.3588727424967443,2
4,-1.1479192527550561,2
4,0.5048640060764106,2
4,0.12347068470965444,2
4,0.6668896862434189,2
4,-0.6463492602679378,2
4,-0.5363511677780282,2
4,-1.2017910110869066,2
4,-0.7784690773128158,2
4,0.8388560705542835,2
4,-0.7284645011797714,2
4,-0.012177647751465098,2
4,-0.20725299389598845,2
5,0.8397011594392806,0
5,0.49176708231882166,0
5,0.9382352542784056,0
5,0.942575194279514,0
5,1.413155818476918,0
5,1.1618723075358837,0
5,0.7535718182387183,0
5,1.294619024277066,0
5,0.9334675879441048,0
5,0.7912888422635767,0
5,1.175835179638395,0
5,0.7795625613453555,0
5,0.7198540775807306,0
5,1.1575430230399109,0
5,0.8028107317975142,0
5,1.203353457391304,0
5,0.7813037511226061,0
5,0.7022243069213582,0
5,0.4726158616505526,0
5,0.9502595903501238,0
5,0.6405842175998122,0
5,0.6381419735077778,0
5,1.0334872404407098,0
5,0.565104430212702,0
5,0.9473467590266181,0
5,0.35732114494127476,0
5,1.0077134376506742,0
5,1.119156905956091,0
5,0.025775911033747878,0
5,0.41185725211960167,0
5,0.4475723917415055,0
5,0.6347091211129562,0
5,0.7239655440257158,1
5,0.5347623171666778,1
5,-0.48166008205917654,1
5,0.3015120891780309,1
5,1.2880854323776372,1
5,0.5217917731089483,1
5,1.4343034080896309,1
5,1.0649366691756446,1
5,0.8655449675220886,1
5,0.49191730637786246,1
5,0.9030094868799942,1
5,0.6455488624783295,1
5,1.2371894536399461,1
5,0.963320404349699,1
5,0.9214047387103792,1
5,0.3936264767666161,1
5,0.5541663132625414,1
5,0.43144254951334876,1
5,0.4539101313047065,1
5,1.0644436035305556,1
5,2.2771957401255962,1
5,-0.033740510612355945,1
5,1.3946361555358702,1
5,-0.27983333397635013,1
5,0.8889960970416785,1
5,-0.24126917565780182,1
5,1.0880048657347356,1
5,0.3985850481668406,1
5,1.0701974436763113,1
5,0.1372901501791604,1
5,0.8090431093770656,1
5,0.6378540703299577,1
5,0.4671741993369837,2
5,0.3629704333161938,2
5,0.47478438699664605,2
5,0.1850603804812049,2
5,0.5706828974385769,2
5,0.7499232726519292,2
5,0.27808260838836807,2
5,0.2960057415356533,2
5,0.13028471995515367,2
5,0.2689809915020517,2
5,0.2736731122256141,2
5,0.5788020001289226,2
5,0.0886508509887789,2
5,0.31711463041951127,2
5,0.31088380230789403,2
5,0.45215568170122467,2
5,0.46887737100659843,2
5,0.007082870895185667,2
5,0.578909069625702,2
5,0.06969423585650297,2
5,0.6560634775507937,2
5,0.10494580110014429,2
5,0.3259638120542112,2
5,0.2493196480654468,2
5,0.7430225479631886,2
5,-0.0734030531606828,2
5,0.5002483973308413,2
5,0.43179189246261646,2
5,0.48745318601992654,2
5,0.24300735063536863,2
5,0.3142674893459762,2
5,-0.004181098846821052,2
6,0.7805266893023296,0
6,-0.1138299103066796,0
6,0.578025545665674,0
6,0.2562543989665005,0
6,0.4949676089428917,0
6,0.23449549726299884,0
6,0.34979573894992366,0
6,0.034915574305915534,0
6,-0.003779083750940604,0
6,-0.048662845269915656,0
6,0.44695870247168545,0
6,0.5009245250217907,0
6,0.07895971604178059,0
6,0.35278543716188937,0
6,0.10165585889806178,0
6,0.14317376965906548,0
6,-0.11315331819937346,0
6,0.417492090020403,0
6,0.20309247404282188,0
6,0.47080737534780476,0
6,0.25336715900352696,0
6,0.29211724719811905,0
6,0.05319909969758557,0
6,0.2115835724774843,0
6,0.25410664193182414,0
6,0.4100117118914418,0
6,0.6800341295062722,0
6,0.19863960209811224,0
6,-0.26835911018077013,0
6,-0.015565351450432335,0
6,0.21588554283456796,0
6,-0.0962531549088973,0
6,1.16536231345379,1
6,0.6585490158626756,1
6,0.5754535746263532,1
6,0.672272691022055,1
6,0.31503560280197274,1
6,0.7298687252672672,1
6,0.6222214518836495,1
6,-0.026538610926726602,1
6,0.9186815495404606,1
6,1.0562997645785897,1
6,1.2046643976225235,1
6,1.6255977950440506,1
6,1.0666768337277253,1
6,0.6510443533260614,1
6,0.6847201755168011,1
6,0.7493251471543413,1
6,1.14260304050298,1
6,1.5621816771276897,1
6,0.9384810800804473,1
6,0.6095593091628596,1
6,0.9009171335068697,1
6,1.0231540405825186,1
6,0.7538004889348087,1
6,0.8731033140317841,1
6,0.8051121122974985,1
6,1.5185077675689613,1
6,0.22824854778358816,1
6,0.7009184978417123,1
6,0.4019958910118279,1
6,0.6892304004456946,1
6,0.8442056688222598,1
6,0.4867544582981459,1
6,0.6511941178959147,2
6,0.4457913796221785,2
6,0.3037137279564862,2
6,-0.01624813151942317,2
6,1.2875470498987185,2
6,-0.022779815091020006,2
6,0.08313566274662693,2
6,0.9128297359575784,2
6,0.1100916506081962,2
6,0.781207352905623,2
6,-0.3729294649084196,2
6,0.29555563658535755,2
6,0.5241380626983749,2
6,0.11280719510937243,2
6,0.50230086178574,2
6,1.2233625140033046,2
6,0.1665523386625203,2
6,-0.19261902115396734,2
6,-0.27617910256772626,2
6,0.2505200421043381,2
6,0.19438078723851704,2
6,0.04906112108543392,2
6,0.9392344593999333,2
6,1.0926796950664857,2
6,-0.3531303753586077,2
6,1.3742196391021242,2
6,0.6372641487251167,2
6,0.9765207099215136,2
6,0.5205127163333974,2
6,0.21454505887144312,2
6,0.5506777216632248,2
6,0.22626568088051752,2
